Intake Date,Intake Type,Intake Condition,Animal Type,Group,Breed 1
7/30/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/29/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/29/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/29/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
7/29/13,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH
7/29/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/29/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
7/29/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
7/29/13,STRAY,ALIVE,CAT,LONGHAIR,TURKISH ANGORA
7/29/13,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH
7/29/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/29/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/29/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/29/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/29/13,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH
7/29/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/29/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/29/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/28/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/28/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/28/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/28/13,STRAY,ALIVE,CAT,SHORTHAIR,SNOWSHOE
7/28/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/28/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/28/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/28/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/28/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/28/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/28/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
7/28/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/28/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/28/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/28/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/27/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
7/27/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/27/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
7/27/13,OWNER SUR,DEAD,CAT,SHORTHAIR,DOMESTIC SH
7/27/13,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH
7/27/13,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH
7/27/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
7/27/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/27/13,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH
7/26/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/26/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,ABYSSINIAN
7/26/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/26/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/26/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/26/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/26/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/26/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,ABYSSINIAN
7/26/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,ABYSSINIAN
7/26/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/26/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/26/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/26/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
7/26/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,ABYSSINIAN
7/26/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/26/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/26/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/26/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/26/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/26/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/26/13,STRAY,ALIVE,CAT,SHORTHAIR,ABYSSINIAN
7/26/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,ABYSSINIAN
7/26/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH
7/26/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/26/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
7/26/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/26/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/25/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/25/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
7/25/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
7/25/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
7/25/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
7/25/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/25/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/25/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/25/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
7/25/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/25/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/25/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/25/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/25/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/25/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/25/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/25/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/25/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/25/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
7/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
7/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
7/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
7/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/24/13,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH
7/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
7/24/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/24/13,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH
7/24/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
7/24/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/24/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/24/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/24/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
7/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
7/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
7/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
7/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
7/24/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/24/13,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH
7/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/24/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
7/24/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
7/24/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/24/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
7/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
7/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
7/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
7/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
7/24/13,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH
7/24/13,STRAY,ALIVE,CAT,SHORTHAIR,SIAMESE
7/24/13,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH
7/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/24/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/24/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
7/24/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/23/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/23/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/23/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/23/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/23/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/23/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
7/23/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
7/23/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/23/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH
7/23/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/23/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/23/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/22/13,POS OWNER,ALIVE,CAT,SHORTHAIR,SIAMESE
7/22/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/22/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/22/13,STRAY,LITTER,CAT,SHORTHAIR,AMER SH
7/22/13,STRAY,LITTER,CAT,SHORTHAIR,AMER SH
7/22/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/22/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/22/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/22/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/22/13,STRAY,LITTER,CAT,SHORTHAIR,AMER SH
7/22/13,STRAY,LITTER,CAT,SHORTHAIR,AMER SH
7/22/13,STRAY,LITTER,CAT,SHORTHAIR,AMER SH
7/22/13,STRAY,LITTER,CAT,SHORTHAIR,AMER SH
7/22/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/22/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/22/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/22/13,STRAY,LITTER,CAT,SHORTHAIR,AMER SH
7/22/13,STRAY,LITTER,CAT,SHORTHAIR,AMER SH
7/22/13,STRAY,LITTER,CAT,SHORTHAIR,AMER SH
7/22/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/22/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/22/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/21/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/21/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/21/13,POS OWNER,DEAD,CAT,SHORTHAIR,SNOWSHOE
7/21/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/21/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/21/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/21/13,OWNER SUR,DEAD,CAT,SHORTHAIR,DOMESTIC SH
7/21/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/21/13,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH
7/20/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/20/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/20/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/20/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/20/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/20/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/20/13,STRAY,ALIVE,CAT,SHORTHAIR,ORIENTAL SH
7/20/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,AMER SH
7/20/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/20/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
7/20/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/20/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/20/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
7/20/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/19/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/19/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/19/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/19/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/19/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/19/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/19/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/19/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/19/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH
7/19/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/19/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/19/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/19/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/19/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/18/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,SIAMESE
7/18/13,STRAY,ALIVE,CAT,SHORTHAIR,RUSSIAN BLUE
7/18/13,STRAY,ALIVE,CAT,SHORTHAIR,TONKINESE
7/18/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/18/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/18/13,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH
7/18/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/18/13,POS OWNER,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/18/13,POS OWNER,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/18/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/18/13,STRAY,ALIVE,CAT,SHORTHAIR,RUSSIAN BLUE
7/18/13,STRAY,ALIVE,CAT,SHORTHAIR,ABYSSINIAN
7/18/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/18/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/18/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/17/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/17/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/17/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/17/13,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH
7/17/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
7/17/13,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH
7/17/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/17/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/17/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/16/13,STRAY,DEAD,CAT,SHORTHAIR,DOMESTIC SH
7/16/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
7/16/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
7/16/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/16/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/16/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/16/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
7/16/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/16/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,SIAMESE
7/16/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/16/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/16/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
7/16/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/16/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/16/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/16/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/16/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
7/16/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/16/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/16/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
7/16/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
7/16/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/16/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/15/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/15/13,OWNER SUR,ALIVE,CAT,LONGHAIR,DOMESTIC LH
7/15/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
7/15/13,POS OWNER,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/15/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
7/15/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/15/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/15/13,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH
7/15/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/14/13,OWNER SUR,ALIVE,CAT,LONGHAIR,DOMESTIC MH
7/14/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/14/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/14/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/14/13,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH
7/14/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH
7/14/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
7/14/13,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH
7/14/13,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH
7/14/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/14/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/14/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/13/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
7/13/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
7/13/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/13/13,STRAY,LITTER,CAT,SHORTHAIR,AMER SH
7/13/13,STRAY,LITTER,CAT,SHORTHAIR,AMER SH
7/13/13,STRAY,LITTER,CAT,SHORTHAIR,AMER SH
7/13/13,STRAY,LITTER,CAT,SHORTHAIR,AMER SH
7/13/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/13/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
7/13/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
7/13/13,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH
7/13/13,STRAY,LITTER,CAT,SHORTHAIR,AMER SH
7/13/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,AMER SH
7/13/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
7/13/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/13/13,POS OWNER,ALIVE,CAT,SHORTHAIR,AMER SH
7/13/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
7/13/13,STRAY,LITTER,CAT,SHORTHAIR,AMER SH
7/13/13,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH
7/13/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/13/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/13/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/13/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/13/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
7/13/13,STRAY,LITTER,CAT,SHORTHAIR,AMER SH
7/13/13,STRAY,LITTER,CAT,SHORTHAIR,AMER SH
7/13/13,STRAY,LITTER,CAT,SHORTHAIR,AMER SH
7/13/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/13/13,STRAY,ALIVE,CAT,SHORTHAIR,SIAMESE
7/13/13,EVIDENCE,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/12/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH
7/12/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/12/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/12/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/12/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
7/12/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
7/12/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/12/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
7/12/13,OWNER SUR,ALIVE,CAT,LONGHAIR,DOMESTIC LH
7/12/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/12/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/12/13,STRAY,DEAD,CAT,SHORTHAIR,DOMESTIC SH
7/12/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/12/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/12/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
7/12/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
7/12/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/12/13,STRAY,ALIVE,CAT,SHORTHAIR,SCOTTISH FOLD
7/12/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/12/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/12/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/12/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/12/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
7/12/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/12/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/12/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/12/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/12/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/12/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/12/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
7/12/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
